"Number of strophe";"Number of verse";"Word";"Number of word";"Word(s)";"Denotation element(s)";"Joined";"Ignored";
"1";"1";"Náhle";"1";"1";"1";"false";"false";
"1";"1";"vzduch";"2";"2";"2";"false";"false";
"1";"1";"je";"3";"3";"3|4";"false";"false";
"1";"1";"dusný,";"4";"4";"5";"false";"false";
"1";"1";"sytý";"5";"5";"6";"false";"false";
"1";"2";"kadidlem";"6";"6";"7";"false";"false";
"1";"2";"a";"7";"7";"8";"false";"false";
"1";"2";"vůní";"8";"8";"9";"false";"false";
"1";"2";"zpitý,";"9";"9";"10";"false";"false";
"1";"3";"zachvívá";"10";"10|11";"11|12";"false";"false";
"1";"3";"se";"11";"11";"";"true";"false";
"1";"3";"serafíny,";"12";"12";"13";"false";"false";
"1";"4";"jichž";"13";"13";"14";"false";"false";
"1";"4";"teď";"14";"14";"15";"false";"false";
"1";"4";"kroky";"15";"15";"16";"false";"false";
"1";"4";"půda";"16";"16";"17";"false";"false";
"1";"4";"zní.";"17";"17";"18|19";"false";"false";
"1";"5";"„Neštastníče,“";"18";"18";"20";"false";"false";
"1";"5";"křiknu,";"19";"19";"21|22";"false";"false";
"1";"5";"„nebe";"20";"20";"23";"false";"false";
"1";"6";"navštívilo";"21";"21";"24|25";"false";"false";
"1";"6";"dnesky";"22";"22";"26";"false";"false";
"1";"6";"tebe,";"23";"23";"27";"false";"false";
"1";"7";"ještě";"24";"24";"28";"false";"false";
"1";"7";"můžeš";"25";"25|26";"29|30";"false";"false";
"1";"7";"spasit";"26";"26";"";"true";"false";
"1";"7";"sebe,";"27";"27";"31";"false";"false";
"1";"8";"rozluč";"28";"28";"32|33";"false";"false";
"1";"8";"jen";"29";"29";"34";"false";"false";
"1";"8";"svou";"30";"30";"35";"false";"false";
"1";"8";"paměť";"31";"31";"36";"false";"false";
"1";"8";"s";"32";"32";"37";"false";"false";
"1";"8";"ní,";"33";"33";"38";"false";"false";
"1";"9";"pij";"34";"34";"39|40";"false";"false";
"1";"9";"z";"35";"35";"41";"false";"false";
"1";"9";"poháru";"36";"36";"42";"false";"false";
"1";"9";"zapomnění,";"37";"37";"43";"false";"false";
"1";"10";"rozluč";"38";"38";"44|45";"false";"false";
"1";"10";"svoji";"39";"39";"46";"false";"false";
"1";"10";"paměť";"40";"40";"47";"false";"false";
"1";"10";"s";"41";"41";"48";"false";"false";
"1";"10";"ní";"42";"42";"49";"false";"false";
"1";"10";"—“";"43";"43";"50";"false";"true";
"1";"11";"Kváče";"44";"44";"50|51";"false";"false";
"1";"11";"havran:";"45";"45";"52";"false";"false";
"1";"11";"„Nadarmo!“";"46";"46";"53";"false";"false";
-------------------------
"Spike number";"Word number(s) [word number\denotation element\value]";
"1";"[1\1\Náhle]";
"2";"[2\2\vzduch]|[3\4\(je)]|[4\5\dusný,]|[5\6\sytý]|[9\10\zpitý,]|[10\12\zachví(vá),se]";
"3";"[3\3\je]";
"4";"[6\7\kadidlem]";
"5";"[7\8\a]";
"6";"[8\9\vůní]";
"7";"[10\11\zachvívá]";
"8";"[12\13\serafíny,]|[13\14\jichž]";
"9";"[14\15\teď]";
"10";"[15\16\kroky]";
"11";"[16\17\půda]|[17\19\zn(í).]";
"12";"[17\18\zní.]";
"13";"[18\20\„Neštastníče,“]|[23\27\tebe,]|[25\30\může(š),spasit]|[27\31\sebe,]|[28\33\rozlu(č)]|[30\35\svou]|[34\40\pi(j)]|[38\45\rozlu(č)]|[39\46\svoji]";
"14";"[19\22\křikn(u),]";
"15";"[19\21\křiknu,]";
"16";"[20\23\„nebe]|[21\25\navštívil(o)]";
"17";"[21\24\navštívilo]";
"18";"[22\26\dnesky]";
"19";"[24\28\ještě]";
"20";"[25\29\můžeš]";
"21";"[28\32\rozluč]|[38\44\rozluč]";
"22";"[29\34\jen]";
"23";"[31\36\paměť]|[40\47\paměť]";
"24";"[32\37\s]|[41\48\s]";
"25";"[33\38\ní,]|[42\49\ní]";
"26";"[34\39\pij]";
"27";"[35\41\z]";
"28";"[36\42\poháru]";
"29";"[37\43\zapomnění,]";
"30";"[44\51\Kváč(e)]|[45\52\havran:]";
"31";"[44\50\Kváče]";
"32";"[46\53\„Nadarmo!“]";
