"Number of strophe";"Number of verse";"Word";"Number of word";"Word(s)";"Denotation element(s)";"Joined";"Ignored";
"1";"1";"Vzduch";"1";"1";"1";"false";"false";
"1";"1";"tak";"2";"2";"2";"false";"false";
"1";"1";"zhoustl,";"3";"3";"3|4";"false";"false";
"1";"1";"zdálo";"4";"4|5";"5|6";"false";"false";
"1";"1";"se";"5";"5";"";"true";"false";
"1";"1";"mi,";"6";"6";"7";"false";"false";
"1";"1";"jemný";"7";"7";"8";"false";"false";
"1";"1";"parfén";"8";"8";"9";"false";"false";
"1";"1";"padal";"9";"9";"10|11";"false";"false";
"1";"1";"k";"10";"10";"12";"false";"false";
"1";"1";"zemi,";"11";"11";"13";"false";"false";
"1";"2";"andělé";"12";"12";"14";"false";"false";
"1";"2";"jen";"13";"13";"15";"false";"false";
"1";"2";"kroky";"14";"14";"16";"false";"false";
"1";"2";"svými";"15";"15";"17";"false";"false";
"1";"2";"mohli";"16";"16";"18|19";"false";"false";
"1";"2";"jej";"17";"17";"20";"false";"false";
"1";"2";"tak";"18";"18";"21";"false";"false";
"1";"2";"rozehrát.";"19";"19";"22";"false";"false";
"1";"3";"„Bídný,“";"20";"20";"23";"false";"false";
"1";"3";"volám,";"21";"21";"24|25";"false";"false";
"1";"3";"„Bůh";"22";"22";"26";"false";"false";
"1";"3";"tě";"23";"23";"27";"false";"false";
"1";"3";"chrání,";"24";"24";"28|29";"false";"false";
"1";"3";"křídel";"25";"25";"30";"false";"false";
"1";"3";"andělských";"26";"26";"31";"false";"false";
"1";"3";"ti";"27";"27";"32";"false";"false";
"1";"3";"vání";"28";"28";"33";"false";"false";
"1";"4";"nese";"29";"29";"34|35";"false";"false";
"1";"4";"nápoj";"30";"30";"36";"false";"false";
"1";"4";"umírání,";"31";"31";"37";"false";"false";
"1";"4";"abys";"32";"32|33";"38|39";"false";"false";
"1";"4";"nemoh";"33";"33";"";"true";"false";
"1";"4";"vzpomínat!";"34";"34";"40";"false";"false";
"1";"5";"Pij";"35";"35";"41|42";"false";"false";
"1";"5";"jen,";"36";"36";"43";"false";"false";
"1";"5";"pij";"37";"37";"44|45";"false";"false";
"1";"5";"jen,";"38";"38";"46";"false";"false";
"1";"5";"abys";"39";"39|40";"47|48";"false";"false";
"1";"5";"nemoh";"40";"40";"";"true";"false";
"1";"5";"Leonóru";"41";"41";"49";"false";"false";
"1";"5";"vzpomínat!“";"42";"42";"50";"false";"false";
"1";"6";"Havran";"43";"43";"51";"false";"false";
"1";"6";"řek:";"44";"44";"52|53";"false";"false";
"1";"6";"„Ni";"45";"45";"54";"false";"false";
"1";"6";"jedenkrát.“";"46";"46";"55";"false";"false";
-------------------------
"Spike number";"Word number(s) [word number\denotation element\value]";
"1";"[1\1\Vzduch]|[3\4\zhoust(l),]|[4\6\zdá(lo),se]|[17\20\jej]";
"2";"[2\2\tak]|[18\21\tak]";
"3";"[3\3\zhoustl,]";
"4";"[4\5\zdálo]";
"5";"[6\7\mi,]|[20\23\„Bídný,“]|[21\25\volá(m),]|[23\27\tě]|[27\32\ti]|[32\39\aby(s),nemoh]|[35\42\Pi(j)]|[37\45\pi(j)]|[39\48\aby(s),nemoh]";
"6";"[7\8\jemný]|[8\9\parfén]|[9\11\pada(l)]";
"7";"[9\10\padal]";
"8";"[10\12\k]";
"9";"[11\13\zemi,]";
"10";"[12\14\andělé]|[15\17\svými]|[16\19\mohl(i)]|[26\31\andělských]";
"11";"[13\15\jen]";
"12";"[14\16\kroky]";
"13";"[16\18\mohli]";
"14";"[19\22\rozehrát.]";
"15";"[21\24\volám,]";
"16";"[22\26\„Bůh]|[24\29\chrán(í),]";
"17";"[24\28\chrání,]";
"18";"[25\30\křídel]";
"19";"[28\33\vání]|[29\35\nes(e)]";
"20";"[29\34\nese]";
"21";"[30\36\nápoj]";
"22";"[31\37\umírání,]";
"23";"[32\38\abys]|[39\47\abys]";
"24";"[34\40\vzpomínat!]|[42\50\vzpomínat!“]";
"25";"[35\41\Pij]|[37\44\pij]";
"26";"[36\43\jen,]|[38\46\jen,]";
"27";"[41\49\Leonóru]";
"28";"[43\51\Havran]|[44\53\ře(k):]";
"29";"[44\52\řek:]";
"30";"[45\54\„Ni]";
"31";"[46\55\jedenkrát.“]";
