"Number of strophe";"Number of verse";"Word";"Number of word";"Word(s)";"Denotation element(s)";"Joined";"Ignored";
"1";"1";"Vzduch";"1";"1";"1";"false";"false";
"1";"1";"voněl";"2";"2";"2|3";"false";"false";
"1";"1";"-";"3";"3";"4";"false";"true";
"1";"1";"zdálo";"4";"4|5";"4|5";"false";"false";
"1";"1";"se";"5";"5";"";"true";"false";
"1";"1";"mi";"6";"6";"6";"false";"false";
"1";"1";"-";"7";"7";"8";"false";"true";
"1";"1";"dým";"8";"8";"7";"false";"false";
"1";"1";"nad";"9";"9";"8";"false";"false";
"1";"1";"kaditelnicemi";"10";"10";"9";"false";"false";
"1";"2";"v";"11";"11";"10";"false";"false";
"1";"2";"rukou";"12";"12";"11";"false";"false";
"1";"2";"serafů,";"13";"13";"12";"false";"false";
"1";"2";"jichž";"14";"14";"13";"false";"false";
"1";"2";"kroky";"15";"15";"14";"false";"false";
"1";"2";"zvonily";"16";"16";"15|16";"false";"false";
"1";"2";"tu";"17";"17";"17";"false";"false";
"1";"2";"dál,";"18";"18";"18";"false";"false";
"1";"2";"tu";"19";"19";"19";"false";"false";
"1";"2";"blíž...";"20";"20";"20";"false";"false";
"1";"3";"„Ubohý!“";"21";"21";"21";"false";"false";
"1";"3";"já";"22";"22";"22";"false";"false";
"1";"3";"vzkřikl,";"23";"23";"23|24";"false";"false";
"1";"3";"„Měla";"24";"24";"25|26";"false";"false";
"1";"3";"serafů";"25";"25";"27";"false";"false";
"1";"3";"ta";"26";"26";"28";"false";"false";
"1";"3";"říše";"27";"27";"29";"false";"false";
"1";"3";"celá";"28";"28";"30";"false";"false";
"1";"4";"zaplašit";"29";"29";"31";"false";"true";
"1";"4";"žal";"30";"30";"31";"false";"false";
"1";"4";"z";"31";"31";"32";"false";"false";
"1";"4";"tvého";"32";"32";"33";"false";"false";
"1";"4";"čela";"33";"33";"34";"false";"false";
"1";"4";"jako";"34";"34";"35";"false";"false";
"1";"4";"zapomnění";"35";"35";"36";"false";"false";
"1";"4";"číš";"36";"36";"37";"false";"false";
"1";"4";"-!";"37";"37";"38";"false";"true";
"1";"5";"Pij,";"38";"38";"38|39";"false";"false";
"1";"5";"zapomeň";"39";"39";"40|41";"false";"false";
"1";"5";"na";"40";"40";"42";"false";"false";
"1";"5";"Lenoru,";"41";"41";"43";"false";"false";
"1";"5";"pij";"42";"42";"44|45";"false";"false";
"1";"5";"-";"43";"43";"46";"false";"true";
"1";"5";"a";"44";"44";"46";"false";"false";
"1";"5";"zapomeneš";"45";"45";"47|48";"false";"false";
"1";"5";"spíš...!“";"46";"46";"49";"false";"false";
"1";"6";"Praví";"47";"47";"50|51";"false";"false";
"1";"6";"havran:";"48";"48";"52";"false";"false";
"1";"6";"„Nikdy";"49";"49";"53";"false";"false";
"1";"6";"již!“";"50";"50";"54";"false";"false";
-------------------------
"Spike number";"Word number(s) [word number\denotation element\value]";
"1";"[1\1\Vzduch]|[2\3\voně(l)]";
"2";"[2\2\voněl]";
"3";"[4\4\zdálo]";
"4";"[4\5\zdá(lo),se]";
"5";"[6\6\mi]|[21\21\„Ubohý!“]|[22\22\já]|[23\24\vzkřik(l,)]|[32\33\tvého]|[38\39\Pi(j,)]|[39\41\zapome(ň)]|[42\45\pi(j)]|[45\48\zapomene(š)]";
"6";"[8\7\dým]";
"7";"[9\8\nad]";
"8";"[10\9\kaditelnicemi]";
"9";"[11\10\v]";
"10";"[12\11\rukou]";
"11";"[13\12\serafů,]|[25\27\serafů]";
"12";"[15\14\kroky]|[16\16\zvonil(y)]";
"13";"[14\13\jichž]|[16\15\zvonily]";
"14";"[17\17\tu]|[19\19\tu]";
"15";"[18\18\dál,]";
"16";"[20\20\blíž...]";
"17";"[23\23\vzkřikl,]";
"18";"[24\25\„Měla]";
"19";"[24\26\„Měl(a)]|[26\28\ta]|[27\29\říše]";
"20";"[28\30\celá]";
"21";"[30\31\žal]";
"22";"[31\32\z]";
"23";"[33\34\čela]";
"24";"[34\35\jako]";
"25";"[35\36\zapomnění]";
"26";"[36\37\číš]";
"27";"[38\38\Pij,]|[42\44\pij]";
"28";"[39\40\zapomeň]|[45\47\zapomeneš]";
"29";"[40\42\na]";
"30";"[41\43\Lenoru,]";
"31";"[44\46\a]";
"32";"[46\49\spíš...!“]";
"33";"[47\51\Prav(í)]|[48\52\havran:]";
"34";"[47\50\Praví]";
"35";"[49\53\„Nikdy]";
"36";"[50\54\již!“]";
