"Number of strophe";"Number of verse";"Word";"Number of word";"Word(s)";"Denotation element(s)";"Joined";"Ignored";
"1";"1";"Zdálo";"1";"1|2";"1|2";"false";"false";
"1";"1";"se,";"2";"2";"";"true";"false";
"1";"1";"že";"3";"3";"3";"false";"false";
"1";"1";"u";"4";"4";"4";"false";"false";
"1";"1";"stínidla";"5";"5";"5";"false";"false";
"1";"1";"houstne";"6";"6";"6|7";"false";"false";
"1";"1";"světlo";"7";"7";"8";"false";"false";
"1";"1";"od";"8";"8";"9";"false";"false";
"1";"1";"kadidla,";"9";"9";"10";"false";"false";
"1";"2";"že";"10";"10";"11";"false";"false";
"1";"2";"se";"11";"11";"12";"false";"true";
"1";"2";"bezpochyby";"12";"12";"12";"false";"false";
"1";"2";"anděl";"13";"13";"13";"false";"false";
"1";"2";"v";"14";"14";"14";"false";"false";
"1";"2";"zvoncích";"15";"15";"15";"false";"false";
"1";"2";"z";"16";"16";"16";"false";"false";
"1";"2";"nebe";"17";"17";"17";"false";"false";
"1";"2";"propadne.";"18";"18";"18|19";"false";"false";
"1";"3";"„Chudáku,";"19";"19";"20";"false";"false";
"1";"3";"tvůj";"20";"20";"21";"false";"false";
"1";"3";"Bůh";"21";"21";"22";"false";"false";
"1";"3";"ti";"22";"22";"23";"false";"false";
"1";"3";"v";"23";"23";"24";"false";"false";
"1";"3";"zpěvu";"24";"24";"25";"false";"false";
"1";"3";"posílá";"25";"25";"26|27";"false";"false";
"1";"3";"sem";"26";"26";"28";"false";"false";
"1";"3";"úlevu";"27";"27";"29";"false";"false";
"1";"4";"balzám";"28";"28";"30";"false";"false";
"1";"4";"tvou";"29";"29";"31";"false";"false";
"1";"4";"starou";"30";"30";"32";"false";"false";
"1";"4";"něhu,";"31";"31";"33";"false";"false";
"1";"4";"po";"32";"32";"34";"false";"false";
"1";"4";"němž";"33";"33";"35";"false";"false";
"1";"4";"navždy";"34";"34";"36";"false";"false";
"1";"4";"vychladne";"35";"35";"37|38";"false";"false";
"1";"5";"po";"36";"36";"39";"false";"false";
"1";"5";"němž";"37";"37";"40";"false";"false";
"1";"5";"láska";"38";"38";"41";"false";"false";
"1";"5";"k";"39";"39";"42";"false";"false";
"1";"5";"Lenoře";"40";"40";"43";"false";"false";
"1";"5";"v";"41";"41";"44";"false";"false";
"1";"5";"tvé";"42";"42";"45";"false";"false";
"1";"5";"mysli";"43";"43";"46";"false";"false";
"1";"5";"navždy";"44";"44";"47";"false";"false";
"1";"5";"zapadne“";"45";"45";"48|49";"false";"false";
"1";"5";"–";"46";"46";"50";"false";"true";
"1";"6";"Však";"47";"47";"50";"false";"false";
"1";"6";"havran";"48";"48";"51";"false";"false";
"1";"6";"děl:";"49";"49";"52|53";"false";"false";
"1";"6";"„Už";"50";"50";"54";"false";"false";
"1";"6";"víckrát";"51";"51";"55";"false";"false";
"1";"6";"ne.“";"52";"52";"56";"false";"false";
-------------------------
"Spike number";"Word number(s) [word number\denotation element\value]";
"1";"[1\2\Zdál(o),se,]";
"2";"[1\1\Zdálo]";
"3";"[3\3\že]|[10\11\že]";
"4";"[4\4\u]";
"5";"[5\5\stínidla]";
"6";"[6\7\houst(ne)]|[7\8\světlo]";
"7";"[6\6\houstne]";
"8";"[8\9\od]";
"9";"[9\10\kadidla,]";
"10";"[12\12\bezpochyby]";
"11";"[13\13\anděl]|[18\19\propad(ne.)]";
"12";"[14\14\v]|[23\24\v]|[41\44\v]";
"13";"[15\15\zvoncích]";
"14";"[16\16\z]";
"15";"[17\17\nebe]";
"16";"[18\18\propadne.]";
"17";"[19\20\„Chudáku,]|[20\21\tvůj]|[22\23\ti]|[29\31\tvou]|[42\45\tvé]";
"18";"[21\22\Bůh]|[25\27\posíl(á)]";
"19";"[24\25\zpěvu]";
"20";"[25\26\posílá]";
"21";"[26\28\sem]";
"22";"[27\29\úlevu]";
"23";"[28\30\balzám]|[33\35\němž]|[37\40\němž]";
"24";"[30\32\starou]|[31\33\něhu,]";
"25";"[32\34\po]|[36\39\po]";
"26";"[34\36\navždy]|[44\47\navždy]";
"27";"[35\37\vychladne]";
"28";"[35\38\vychlad(ne)]|[38\41\láska]|[45\49\zapad(ne“)]";
"29";"[39\42\k]";
"30";"[40\43\Lenoře]";
"31";"[43\46\mysli]";
"32";"[45\48\zapadne“]";
"33";"[47\50\Však]";
"34";"[48\51\havran]|[49\53\dě(l:)]";
"35";"[49\52\děl:]";
"36";"[50\54\„Už]";
"37";"[51\55\víckrát]";
"38";"[52\56\ne.“]";
